stop_pattern_id,stop_id,stop_sequence,timepoint
680_1,3837,25,1
N8_1,8115,0,1
N8_1,8113,1,0
N8_1,8112,2,0
N8_1,8111,3,0
N8_1,8110,4,0
N8_1,8009,5,0
N8_1,8008,6,0
N8_1,8007,7,0
N8_1,8006,8,0
N8_1,8005,9,1
N8_1,8004,10,0
N8_1,8003,11,0
N8_1,8002,12,0
N8_1,8001,13,0
N8_1,4113,14,0
N8_1,5500,15,0
N8_1,5502,16,0
N8_1,5506,17,0
N8_1,5508,18,0
N8_1,5510,19,0
N8_1,5513,20,0
N8_1,5514,21,0
N8_1,5516,22,1
264_0,1191,0,1
264_0,1194,1,0
264_0,1000,2,1
264_0,1002,3,1
264_0,1100,4,0
264_0,1062,5,0
264_0,1064,6,0
264_0,1068,7,0
264_0,1069,8,1
264_1,1069,0,1
264_1,1070,1,0
264_1,1072,2,0
264_1,1001,3,1
264_1,1002,4,1
264_1,1100,5,0
264_1,1102,6,0
264_1,1105,7,1
740_0,6011,0,1
740_0,7912,1,0
740_0,7911,2,0
740_0,7909,3,0
740_0,7908,4,0
740_0,7907,5,0
740_0,5914,6,0
740_0,5915,7,0
740_0,5916,8,0
740_0,5917,9,0
740_0,5918,10,0
740_0,5319,11,0
740_0,5320,12,0
740_0,5321,13,0
740_0,5322,14,0
740_0,5323,15,0
740_0,5324,16,0
740_0,5325,17,0
740_0,5326,18,0
740_0,5327,19,0
740_0,5328,20,0
740_0,5329,21,0
740_0,5330,22,0
740_0,5331,23,0
740_0,5332,24,1
627_0,3466,0,1
627_0,3468,1,0
627_0,3470,2,0
627_0,3472,3,0
627_0,3474,4,0
627_0,3476,5,0
627_0,3478,6,0
627_0,3480,7,0
627_0,3482,8,0
627_0,3010,9,0
627_0,3012,10,0
627_0,3014,11,0
627_0,3016,12,0
627_0,3018,13,0
627_0,3020,14,0
627_0,3022,15,0
627_0,3024,16,0
627_0,3026,17,0
627_0,3028,18,0
627_0,3030,19,0
627_0,3034,20,0
627_0,3036,21,0
627_0,3038,22,0
627_0,3040,23,1
627_1,3050,0,1
627_1,3052,1,0
627_1,3054,2,0
627_1,3056,3,0
627_1,3058,4,0
627_1,3060,5,0
627_1,3062,6,0
627_1,3064,7,0
627_1,3066,8,0
627_1,3068,9,0
627_1,3070,10,0
627_1,3072,11,0
627_1,3074,12,0
627_1,3076,13,0
627_1,3078,14,0
627_1,3080,15,0
627_1,3400,16,0
627_1,3500,17,0
627_1,3502,18,0
627_1,3504,19,0
627_1,3506,20,0
627_1,3508,21,0
627_1,3510,22,0
627_1,3512,23,0
627_1,3514,24,0
627_1,3466,25,1
226_0,2324,0,1
226_0,2326,1,0
226_0,2328,2,0
226_0,2330,3,0
226_0,2332,4,0
226_0,2334,5,0
226_0,2336,6,0
226_0,2338,7,0
226_0,2340,8,0
226_0,2342,9,1
226_0,2344,10,0
226_0,2346,11,0
226_0,2348,12,0
226_0,2350,13,0
226_0,2352,14,0
226_0,2354,15,0
226_0,2356,16,0
226_0,2005,17,0
226_0,2001,18,1
226_0,2011,19,0
226_0,2006,20,0
226_0,2008,21,0
226_0,2012,22,0
226_0,2014,23,1
226_0,2801,24,0
226_0,2868,25,1
226_0,2870,26,0
226_0,2872,27,0
226_0,2874,28,0
226_0,2876,29,0
226_0,2878,30,0
226_0,2880,31,1
226_0,2881,32,0
226_0,2022,33,1
226_0,2026,34,0
226_0,2028,35,0
226_0,2030,36,0
226_0,2003,37,1
226_0,2011,38,0
226_0,2300,39,0
226_0,2301,40,0
226_0,2302,41,0
226_0,2304,42,0
226_0,2306,43,0
226_0,2308,44,0
226_0,2310,45,0
226_0,2312,46,0
226_0,2331,47,1
226_0,2323,48,0
226_0,2333,49,0
226_0,2335,50,0
226_0,2337,51,0
226_0,2321,52,0
226_0,2318,53,0
226_0,2320,54,0
226_0,2322,55,0
226_0,2324,56,1
280_0,1002,0,1
280_0,1100,1,0
280_0,1501,2,1
280_0,1637,3,0
280_0,1638,4,0
280_0,1522,5,0
280_0,1524,6,0
280_0,1526,7,0
280_0,1528,8,0
280_0,1530,9,0
280_0,1532,10,0
280_0,1534,11,0
280_0,1536,12,1
280_0,1538,13,0
280_0,1540,14,0
280_0,1542,15,0
280_0,1544,16,0
280_0,1546,17,0
280_0,1548,18,0
280_0,1550,19,0
280_0,1552,20,0
280_0,1554,21,0
280_0,1556,22,0
280_0,1558,23,0
280_0,1604,24,0
280_0,1606,25,0
280_0,1608,26,0
280_0,1610,27,1
280_0,1612,28,0
280_0,1614,29,0
280_0,1616,30,0
280_0,1618,31,0
280_0,1620,32,0
280_0,1560,33,0
280_0,1562,34,0
280_0,1564,35,0
280_0,1566,36,0
280_0,1568,37,0
280_0,1570,38,0
280_0,1572,39,0
280_0,1574,40,0
280_0,1623,41,0
280_0,1596,42,0
280_0,1501,43,1
280_0,1001,44,0
280_0,1002,45,1
14_1,4333,0,1
14_1,4381,1,0
14_1,5320,2,0
14_1,5139,3,1
14_1,4136,4,1
14_1,4135,5,0
14_1,4134,6,0
14_1,4133,7,0
14_1,4132,8,0
14_1,4131,9,0
14_1,4130,10,0
14_1,4129,11,0
14_1,4128,12,0
14_1,4127,13,0
14_1,4126,14,0
14_1,4125,15,0
14_1,4123,16,1
14_1,4122,17,0
14_1,4121,18,0
14_1,4120,19,0
14_1,4119,20,0
14_1,4118,21,0
14_1,4117,22,0
14_1,4116,23,0
14_1,4115,24,0
14_1,4114,25,0
14_1,4113,26,0
14_1,5500,27,1
14_1,5502,28,0
14_1,5506,29,0
14_1,5508,30,0
14_1,5510,31,0
14_1,5513,32,0
14_1,5514,33,0
14_1,5516,34,1
14_1,6512,35,0
14_1,6514,36,0
14_1,6515,37,0
14_1,6516,38,0
14_1,6517,39,0
14_1,6518,40,0
14_1,6519,41,0
14_1,6521,42,0
14_1,6522,43,0
14_1,6524,44,0
14_1,6525,45,0
14_1,6526,46,0
14_1,6527,47,0
14_1,6528,48,0
14_1,6529,49,0
14_1,6530,50,0
14_1,6531,51,0
14_1,6532,52,0
14_1,6533,53,0
14_1,6534,54,0
14_1,6535,55,1
14_1,6218,56,0
14_1,6219,57,0
14_1,6220,58,0
14_1,6221,59,0
14_1,6222,60,0
14_1,6223,61,0
14_1,6224,62,1
14_1,6018,63,1
14_1,7035,64,1
14_0,6018,0,1
14_0,7035,1,1
14_0,7224,2,1
14_0,7223,3,0
14_0,7222,4,0
14_0,7221,5,0
14_0,7220,6,0
14_0,7219,7,0
14_0,7218,8,0
14_0,7535,9,1
14_0,7534,10,0
14_0,7533,11,0
14_0,7532,12,0
14_0,7531,13,0
14_0,7530,14,0
14_0,7529,15,0
14_0,7527,16,0
14_0,7526,17,0
14_0,7525,18,0
14_0,7524,19,0
14_0,7523,20,0
14_0,7522,21,0
14_0,7521,22,0
14_0,7520,23,0
14_0,7519,24,0
14_0,7518,25,0
14_0,7517,26,0
14_0,7515,27,0
14_0,7514,28,0
14_0,7512,29,0
14_0,5000,30,1
14_0,5002,31,0
14_0,5515,32,0
14_0,5006,33,0
14_0,5008,34,0
14_0,5010,35,0
14_0,5012,36,0
14_0,5014,37,0
14_0,5111,38,0
14_0,5112,39,0
14_0,5113,40,1
14_0,5114,41,0
14_0,5115,42,0
14_0,5116,43,0
14_0,5117,44,0
14_0,5118,45,0
14_0,5119,46,0
14_0,5120,47,0
14_0,5121,48,0
14_0,5123,49,0
14_0,5124,50,1
14_0,5125,51,0
14_0,5126,52,0
14_0,5127,53,0
14_0,5128,54,0
14_0,5129,55,0
14_0,5130,56,0
14_0,5131,57,0
14_0,5132,58,0
14_0,5133,59,0
14_0,5134,60,0
14_0,5135,61,0
14_0,4136,62,1
14_0,4139,63,1
14_0,5323,64,0
14_0,5324,65,0
14_0,4333,66,1
762_0,6018,0,1
762_0,6081,1,0
762_0,6234,2,0
762_0,6235,3,0
762_0,6236,4,0
762_0,7246,5,0
762_0,7245,6,0
762_0,7244,7,0
762_0,7242,8,0
762_0,7241,9,0
762_0,7240,10,0
762_0,7239,11,0
762_0,7238,12,0
762_0,6272,13,0
762_0,6273,14,0
762_0,6274,15,0
762_0,6087,16,0
762_0,6088,17,0
762_0,6089,18,0
762_0,6036,19,0
762_0,6037,20,0
762_0,6038,21,0
762_0,6039,22,0
762_0,6040,23,0
762_0,6041,24,0
762_0,6042,25,0
762_0,7042,26,1
868_0,9136,0,1
868_0,9951,1,0
868_0,9953,2,0
868_0,9954,3,0
868_0,9955,4,0
868_0,9956,5,0
868_0,9957,6,0
868_0,9958,7,0
868_0,9959,8,0
868_0,9973,9,0
868_0,9960,10,0
868_0,9961,11,0
868_0,9962,12,0
868_0,9963,13,0
868_0,9964,14,0
868_0,9965,15,0
868_0,9966,16,0
868_0,9967,17,0
868_0,9968,18,0
868_0,9969,19,0
868_0,9970,20,0
868_0,8971,21,0
868_0,8970,22,0
868_0,8969,23,0
868_0,8968,24,0
868_0,8967,25,0
868_0,9977,26,0
868_0,9978,27,0
868_0,9979,28,0
868_0,9980,29,0
868_0,9981,30,0
868_0,9982,31,0
868_0,9983,32,0
868_0,9984,33,0
868_0,9985,34,1
110_0,9000,0,1
110_0,9002,1,0
110_0,9003,2,0
110_0,9004,3,0
110_0,9005,4,0
110_0,9007,5,0
110_0,9008,6,0
110_0,9009,7,0
110_0,9110,8,0
110_0,9111,9,0
110_0,9112,10,0
110_0,9113,11,0
110_0,9114,12,0
110_0,9115,13,1
110_0,9117,14,0
110_0,9118,15,0
110_0,9121,16,0
110_0,9122,17,0
110_0,9223,18,1
110_0,9224,19,0
110_0,9225,20,0
110_0,9226,21,0
110_0,9227,22,0
110_0,9228,23,0
110_0,9229,24,0
110_0,9231,25,0
110_0,9232,26,0
110_0,9233,27,0
110_0,9234,28,0
110_0,9235,29,0
110_0,9236,30,0
110_0,9237,31,0
110_0,9238,32,0
110_0,9239,33,0
110_0,9240,34,0
110_0,9241,35,0
110_0,9242,36,0
110_0,9256,37,0
110_0,9257,38,0
110_0,9360,39,1
110_0,9461,40,0
110_0,9462,41,1
110_0,9463,42,0
110_0,9464,43,0
110_0,9465,44,0
110_0,9466,45,0
110_0,9567,46,0
110_0,9568,47,0
110_0,9569,48,0
110_0,9570,49,0
110_0,9571,50,0
110_0,9572,51,0
110_0,9573,52,0
110_0,9574,53,0
110_0,9575,54,0
110_0,9576,55,0
110_0,8579,56,1
110_0,9582,57,0
110_0,9583,58,0
110_0,9584,59,0
110_0,9585,60,0
110_0,9586,61,0
110_0,9587,62,0
110_0,9688,63,0
110_0,9689,64,0
110_0,9690,65,0
110_0,9691,66,0
110_0,9692,67,0
110_0,9693,68,0
110_0,9694,69,0
110_0,9601,70,0
110_0,9602,71,0
110_0,9604,72,0
110_0,9605,73,1
860_1,8985,0,1
860_1,8984,1,0
860_1,8983,2,0
860_1,8982,3,0
860_1,8981,4,0
860_1,8980,5,0
860_1,8979,6,0
860_1,8978,7,0
860_1,8977,8,0
860_1,9967,9,0
860_1,9968,10,0
860_1,9969,11,0
860_1,9970,12,0
860_1,8971,13,0
860_1,8970,14,0
860_1,8969,15,0
860_1,8968,16,0
860_1,8967,17,0
860_1,8966,18,0
860_1,8965,19,0
860_1,8964,20,0
860_1,8963,21,0
860_1,8962,22,0
860_1,8961,23,0
860_1,8960,24,0
860_1,8973,25,0
860_1,8959,26,0
860_1,9954,27,0
860_1,9955,28,0
860_1,9956,29,0
860_1,9957,30,0
860_1,8952,31,0
860_1,8748,32,0
860_1,8147,33,0
860_1,8146,34,0
860_1,9157,35,0
860_1,9158,36,0
860_1,9199,37,1
860_1,9197,38,1
860_1,9136,39,1
110_1,9605,0,1
110_1,8604,1,0
110_1,8602,2,0
110_1,8601,3,0
110_1,8694,4,0
110_1,8693,5,0
110_1,8692,6,0
110_1,8691,7,0
110_1,8690,8,0
110_1,8689,9,0
110_1,8588,10,0
110_1,8587,11,0
110_1,8586,12,0
110_1,8585,13,0
110_1,8584,14,0
110_1,8582,15,0
110_1,8580,16,1
110_1,8576,17,0
110_1,8575,18,0
110_1,8573,19,0
110_1,8572,20,0
110_1,8571,21,0
110_1,8570,22,0
110_1,8569,23,0
110_1,8568,24,0
110_1,8467,25,0
110_1,8466,26,0
110_1,8465,27,0
110_1,8464,28,0
110_1,8463,29,0
110_1,8462,30,1
110_1,8361,31,0
110_1,8360,32,1
110_1,8256,33,0
110_1,8242,34,0
110_1,8241,35,0
110_1,8240,36,0
110_1,8239,37,0
110_1,8237,38,0
110_1,8236,39,0
110_1,8235,40,0
110_1,8234,41,0
110_1,8233,42,0
110_1,8232,43,0
110_1,8231,44,0
110_1,8229,45,0
110_1,8228,46,0
110_1,8227,47,0
110_1,8226,48,0
110_1,8225,49,0
110_1,8224,50,0
110_1,8123,51,1
110_1,8122,52,0
110_1,8121,53,0
110_1,8118,54,0
110_1,8117,55,0
110_1,8116,56,0
110_1,8115,57,1
110_1,8113,58,0
110_1,8112,59,0
110_1,8111,60,0
110_1,8110,61,0
110_1,8009,62,0
110_1,8008,63,0
110_1,8007,64,0
110_1,8006,65,0
110_1,8005,66,0
110_1,8004,67,0
110_1,8003,68,0
110_1,8000,69,0
110_1,9000,70,1
37_0,5520,0,1
37_0,5012,1,0
37_0,5015,2,0
37_0,5911,3,0
37_0,5912,4,0
37_0,5913,5,0
37_0,5914,6,0
37_0,5915,7,1
37_0,5916,8,0
37_0,5917,9,0
37_0,5918,10,0
37_0,5319,11,1
37_0,5380,12,0
37_0,5381,13,0
37_0,5382,14,0
37_0,5383,15,0
37_0,5384,16,0
37_0,5385,17,0
37_0,5386,18,0
37_0,5388,19,0
37_0,5389,20,0
37_0,5390,21,0
37_0,5391,22,0
37_0,5392,23,0
37_0,5393,24,0
37_0,5394,25,0
37_0,5395,26,0
37_0,5327,27,1
860_0,9199,0,1
860_0,9197,1,1
860_0,8157,2,0
860_0,9146,3,0
860_0,9147,4,0
860_0,9748,5,0
860_0,9951,6,0
860_0,9953,7,0
860_0,9954,8,0
860_0,9955,9,0
860_0,9956,10,0
860_0,9957,11,0
860_0,9958,12,0
860_0,9959,13,0
860_0,9973,14,0
860_0,9960,15,0
860_0,9961,16,0
860_0,9962,17,0
860_0,9963,18,0
860_0,9964,19,0
860_0,9965,20,0
860_0,9966,21,0
860_0,9967,22,0
860_0,9968,23,0
860_0,9969,24,0
860_0,9970,25,0
860_0,8971,26,0
860_0,8970,27,0
860_0,8969,28,0
860_0,8968,29,0
860_0,8967,30,0
860_0,9977,31,0
860_0,9978,32,0
860_0,9979,33,0
860_0,9980,34,0
860_0,9981,35,0
860_0,9982,36,0
860_0,9983,37,0
860_0,9984,38,0
860_0,9985,39,1
37_1,4396,0,1
37_1,4395,1,0
37_1,4394,2,0
37_1,4393,3,0
37_1,4392,4,0
37_1,4391,5,0
37_1,4390,6,0
37_1,4389,7,0
37_1,4388,8,0
37_1,4387,9,0
37_1,4386,10,0
37_1,4385,11,0
37_1,4384,12,0
37_1,4383,13,0
37_1,4382,14,0
37_1,4381,15,0
37_1,4320,16,0
37_1,4319,17,1
37_1,4918,18,0
37_1,4917,19,0
37_1,4916,20,0
37_1,4915,21,1
37_1,4914,22,0
37_1,4913,23,0
37_1,4912,24,0
37_1,4911,25,0
37_1,5519,26,0
37_1,5520,27,1
736_1,4396,0,1
736_1,4395,1,0
736_1,4394,2,0
736_1,4393,3,0
736_1,4392,4,0
736_1,4391,5,0
736_1,4390,6,0
736_1,4389,7,0
736_1,4388,8,0
736_1,4387,9,0
736_1,4386,10,0
736_1,4385,11,0
736_1,4306,12,1
736_1,4305,13,0
736_1,4384,14,0
736_1,4383,15,0
736_1,4382,16,0
736_1,4381,17,0
736_1,4320,18,0
736_1,4319,19,0
736_1,4918,20,0
736_1,4917,21,0
736_1,4916,22,0
736_1,4915,23,0
736_1,6906,24,0
736_1,6908,25,0
736_1,6909,26,0
736_1,6013,27,0
736_1,6010,28,1
52_0,6010,0,1
52_0,5000,1,1
52_0,5002,2,0
52_0,5515,3,0
52_0,5006,4,0
52_0,5008,5,0
52_0,5010,6,0
52_0,5012,7,0
52_0,5014,8,0
52_0,5016,9,1
52_0,5018,10,0
52_0,5020,11,0
52_0,5022,12,0
52_0,5024,13,0
52_0,5025,14,0
52_0,5026,15,0
52_0,5028,16,0
52_0,3260,17,0
52_0,3262,18,0
52_0,3264,19,0
52_0,3266,20,0
52_0,3600,21,0
52_0,3602,22,0
52_0,3604,23,0
52_0,3606,24,0
52_0,3608,25,1
52_0,3516,26,0
52_0,3518,27,0
52_0,3520,28,0
52_0,3522,29,0
52_0,3524,30,0
52_0,3526,31,0
52_0,3528,32,0
52_0,3530,33,0
52_0,3532,34,0
52_0,3534,35,1
52_0,3702,36,0
52_0,3704,37,0
52_0,3705,38,0
52_0,3708,39,0
52_0,3709,40,0
52_0,3710,41,0
52_0,3752,42,0
52_0,3754,43,1
52_0,3756,44,0
52_0,3758,45,0
52_0,3536,46,0
52_0,3538,47,0
52_0,3610,48,0
52_0,3410,49,0
52_0,3412,50,0
52_0,3414,51,0
52_0,3612,52,0
52_0,3614,53,0
52_0,3616,54,0
52_0,3618,55,0
52_0,3620,56,0
52_0,3622,57,0
52_0,3624,58,0
52_0,3482,59,0
52_0,3002,60,0
52_0,3250,61,1
52_0,3008,62,1
461_0,3925,0,1
461_0,2001,1,1
52_1,3008,0,1
52_1,3250,1,1
52_1,3400,2,0
52_1,3500,3,0
52_1,3502,4,0
52_1,3504,5,0
52_1,3506,6,0
52_1,3508,7,0
52_1,3510,8,0
52_1,3512,9,0
52_1,3514,10,0
52_1,3466,11,0
52_1,3468,12,0
52_1,3470,13,0
52_1,3700,14,0
52_1,3702,15,0
52_1,3704,16,0
52_1,3705,17,0
52_1,3708,18,1
52_1,3709,19,0
52_1,3710,20,0
52_1,3752,21,0
52_1,3754,22,0
52_1,3756,23,0
52_1,3758,24,0
52_1,3760,25,1
52_1,3762,26,0
52_1,3764,27,0
52_1,3766,28,0
52_1,3768,29,0
52_1,3770,30,0
52_1,3772,31,0
52_1,3774,32,0
52_1,3776,33,0
52_1,3778,34,0
52_1,3780,35,0
52_1,3540,36,1
52_1,3542,37,0
52_1,3544,38,0
52_1,3546,39,0
52_1,3548,40,0
52_1,3550,41,0
52_1,3254,42,0
52_1,3256,43,0
52_1,3258,44,0
52_1,5486,45,0
52_1,5488,46,0
52_1,5490,47,0
52_1,5492,48,0
52_1,5494,49,0
52_1,5496,50,0
52_1,5498,51,0
52_1,5500,52,1
52_1,5502,53,0
52_1,5506,54,0
52_1,5508,55,0
52_1,5510,56,0
52_1,5513,57,0
52_1,5514,58,0
52_1,5516,59,1
751_1,5500,0,1
751_1,5098,1,0
751_1,6012,2,0
751_1,6013,3,0
751_1,6218,4,0
751_1,6219,5,0
751_1,6220,6,0
751_1,6221,7,0
751_1,6553,8,1
751_1,7343,9,1
615_0,4113,0,1
615_0,5312,1,0
615_0,5313,2,0
615_0,5315,3,0
615_0,5316,4,0
615_0,5317,5,0
615_0,5318,6,0
615_0,5319,7,0
615_0,5320,8,0
615_0,5321,9,0
615_0,5322,10,0
615_0,5323,11,0
615_0,5324,12,0
615_0,5325,13,0
615_0,5326,14,0
615_0,5327,15,0
615_0,5328,16,0
615_0,5329,17,0
615_0,5330,18,0
615_0,5331,19,0
615_0,5332,20,1
291_0,2010,0,1
291_0,1957,1,1
291_0,1774,2,1
291_0,1501,3,1
25_1,4419,0,1
25_1,4418,1,0
25_1,4417,2,0
25_1,4416,3,0
25_1,4415,4,0
25_1,4414,5,0
25_1,4413,6,0
25_1,4412,7,0
25_1,4411,8,0
25_1,4410,9,0
25_1,4409,10,0
25_1,4408,11,0
25_1,4407,12,0
25_1,4406,13,0
25_1,4405,14,0
25_1,4404,15,0
25_1,4403,16,0
25_1,4402,17,0
25_1,5486,18,0
25_1,5488,19,0
25_1,5490,20,0
25_1,5492,21,0
25_1,5494,22,0
25_1,5496,23,0
25_1,5498,24,0
25_1,5500,25,1
25_1,5502,26,0
25_1,5506,27,0
25_1,5508,28,0
25_1,5510,29,0
25_1,6708,30,0
25_1,6710,31,0
25_1,6711,32,1
25_1,6782,33,0
25_1,6783,34,0
25_1,6784,35,0
25_1,6785,36,0
25_1,6786,37,1
25_1,6787,38,0
25_1,5940,39,0
25_1,5941,40,0
25_1,5942,41,0
25_1,5943,42,0
25_1,5944,43,0
25_1,5945,44,0
25_1,5946,45,0
25_1,4947,46,1
25_0,4947,0,1
25_0,4946,1,0
25_0,4945,2,0
25_0,4944,3,0
25_0,4943,4,0
25_0,4942,5,0
25_0,4941,6,0
25_0,4940,7,0
25_0,7788,8,0
25_0,7787,9,0
25_0,7786,10,1
25_0,7785,11,0
25_0,7784,12,0
25_0,7782,13,0
25_0,7711,14,0
25_0,7709,15,1
25_0,7708,16,0
25_0,5008,17,0
25_0,5010,18,0
25_0,5012,19,0
25_0,5014,20,0
25_0,5016,21,1
25_0,5018,22,0
25_0,5020,23,0
25_0,5022,24,0
25_0,5024,25,0
25_0,5025,26,0
25_0,5026,27,0
25_0,5401,28,0
25_0,5402,29,0
25_0,5404,30,0
25_0,5405,31,0
25_0,5406,32,0
25_0,5407,33,0
25_0,5408,34,0
25_0,5409,35,0
25_0,5410,36,0
25_0,5411,37,0
25_0,5412,38,0
25_0,5413,39,0
25_0,5414,40,0
25_0,5415,41,0
25_0,5416,42,0
25_0,5417,43,0
25_0,5418,44,0
25_0,5534,45,0
25_0,4419,46,1
3_0,6000,0,1
3_0,5502,1,0
3_0,5506,2,0
3_0,5508,3,0
3_0,5510,4,0
3_0,5513,5,0
3_0,6910,6,0
3_0,6911,7,0
3_0,6913,8,0
3_0,6914,9,1
3_0,6915,10,0
3_0,6917,11,0
3_0,6918,12,0
3_0,6055,13,1
3_0,6019,14,0
3_0,6021,15,0
3_0,6022,16,0
3_0,6023,17,0
3_0,6024,18,0
3_0,6025,19,0
3_0,6026,20,0
3_0,6224,21,1
3_0,6327,22,0
3_0,6328,23,0
3_0,6329,24,0
3_0,6330,25,0
3_0,6331,26,0
3_0,6332,27,0
3_0,6333,28,0
3_0,6334,29,0
3_0,6335,30,0
3_0,6336,31,0
3_0,6337,32,0
3_0,7338,33,1
3_0,7346,34,0
3_0,7345,35,1
3_1,6345,0,1
3_1,6346,1,0
3_1,7338,2,1
3_1,7337,3,0
3_1,7336,4,0
3_1,7334,5,0
3_1,7333,6,0
3_1,7332,7,0
3_1,7330,8,0
3_1,7328,9,0
3_1,7327,10,0
3_1,7026,11,1
3_1,7025,12,0
3_1,7024,13,0
3_1,7023,14,0
3_1,7022,15,0
3_1,7021,16,0
3_1,7020,17,0
3_1,7019,18,0
3_1,7018,19,0
3_1,7017,20,1
3_1,7918,21,0
3_1,7917,22,0
3_1,7915,23,0
3_1,7914,24,1
3_1,7913,25,0
3_1,7912,26,0
3_1,7911,27,0
3_1,7910,28,0
3_1,5515,29,0
3_1,5006,30,0
3_1,5008,31,0
3_1,5010,32,0
3_1,5012,33,0
3_1,5011,34,0
3_1,5016,35,1
774_1,7163,0,1
774_1,7162,1,0
774_1,7161,2,0
774_1,7160,3,0
774_1,7158,4,1
774_1,7157,5,0
774_1,7156,6,0
774_1,7155,7,0
774_1,7153,8,0
774_1,7152,9,0
774_1,7151,10,0
774_1,7150,11,0
774_1,7149,12,0
774_1,7148,13,0
774_1,7147,14,0
774_1,7146,15,0
774_1,7145,16,0
774_1,7144,17,0
774_1,7143,18,0
774_1,7142,19,0
774_1,7141,20,0
774_1,7140,21,0
774_1,7101,22,0
774_1,7138,23,0
774_1,7137,24,0
774_1,7136,25,0
774_1,7133,26,0
774_1,7132,27,0
774_1,7131,28,0
774_1,7129,29,0
774_1,7128,30,0
774_1,7126,31,0
774_1,7125,32,0
774_1,7124,33,0
774_1,7123,34,1
774_1,7920,35,0
774_1,6021,36,0
774_1,6022,37,0
774_1,6553,38,1
774_1,6224,39,0
774_1,7343,40,1
291_1,1501,0,1
291_1,1710,1,1
291_1,1956,2,1
291_1,2010,3,1
121_0,9731,0,1
121_0,9732,1,0
121_0,9733,2,0
121_0,9735,3,0
121_0,8782,4,0
121_0,8781,5,0
121_0,8700,6,0
121_0,8780,7,0
121_0,8779,8,0
121_0,8178,9,0
121_0,8177,10,0
121_0,8176,11,0
121_0,8175,12,0
121_0,8174,13,0
121_0,8173,14,0
121_0,8172,15,0
121_0,8171,16,0
121_0,8180,17,0
121_0,8170,18,0
121_0,8148,19,0
121_0,8169,20,0
121_0,8167,21,0
121_0,8166,22,0
121_0,8165,23,1
121_0,8164,24,0
121_0,8163,25,0
121_0,8161,26,0
121_0,9115,27,1
121_0,9101,28,0
121_0,9102,29,0
121_0,9223,30,1
121_0,9224,31,0
121_0,9225,32,0
121_0,9226,33,0
121_0,9227,34,0
121_0,8207,35,0
121_0,9260,36,0
121_0,9290,37,0
121_0,8289,38,1
121_0,9290,39,0
121_0,9285,40,0
121_0,9292,41,0
121_0,9293,42,0
121_0,9294,43,0
121_0,9296,44,0
121_0,9297,45,1
121_0,9298,46,0
121_0,9299,47,0
121_0,9361,48,0
121_0,9303,49,0
121_0,9305,50,0
121_0,9306,51,0
121_0,9308,52,0
121_0,9309,53,0
121_0,9310,54,0
121_0,9312,55,0
121_0,9313,56,0
121_0,9314,57,0
121_0,9315,58,0
121_0,9316,59,0
121_0,9368,60,1
121_0,8366,61,0
121_0,9321,62,0
121_0,9322,63,0
121_0,8365,64,0
121_0,8364,65,1
121_0,8329,66,0
121_0,9323,67,0
121_0,9324,68,0
121_0,9325,69,0
121_0,9326,70,0
121_0,9327,71,0
121_0,9328,72,0
121_0,9329,73,0
121_0,8363,74,0
121_0,9332,75,1
121_0,9333,76,0
121_0,9337,77,0
121_0,9336,78,0
121_0,8335,79,1
121_0,8332,80,1
121_1,9332,0,1
121_1,8335,1,1
121_1,8334,2,0
121_1,8336,3,0
121_1,8333,4,0
121_1,8332,5,1
121_1,8331,6,0
121_1,9363,7,0
121_1,8329,8,0
121_1,8328,9,0
121_1,8327,10,0
121_1,8326,11,0
121_1,8325,12,0
121_1,8324,13,0
121_1,8323,14,0
121_1,8322,15,0
121_1,8321,16,0
121_1,8364,17,1
121_1,9366,18,1
121_1,9367,19,0
121_1,8315,20,0
121_1,8313,21,0
121_1,8312,22,0
121_1,8311,23,0
121_1,8310,24,0
121_1,8309,25,0
121_1,8307,26,0
121_1,8306,27,0
121_1,8305,28,0
121_1,8304,29,0
121_1,8303,30,0
121_1,8360,31,0
121_1,8299,32,0
121_1,8298,33,0
121_1,8297,34,1
121_1,8296,35,0
121_1,8295,36,0
121_1,8294,37,0
121_1,8293,38,0
121_1,8292,39,0
121_1,8285,40,0
121_1,8291,41,0
121_1,8290,42,0
121_1,8289,43,1
121_1,8260,44,0
121_1,8259,45,0
121_1,9207,46,0
121_1,8227,47,0
121_1,8226,48,0
121_1,8225,49,0
121_1,8224,50,0
121_1,8123,51,1
121_1,8102,52,0
121_1,8101,53,0
121_1,8116,54,0
121_1,9130,55,1
121_1,9131,56,0
121_1,9163,57,0
121_1,9164,58,0
121_1,9165,59,1
121_1,9166,60,0
121_1,9168,61,0
121_1,9169,62,0
121_1,9148,63,0
121_1,9170,64,0
121_1,9180,65,0
121_1,9171,66,0
121_1,9172,67,0
121_1,9173,68,0
121_1,9174,69,0
121_1,9175,70,0
121_1,9176,71,0
121_1,9177,72,0
121_1,9178,73,0
121_1,9779,74,0
121_1,9780,75,0
121_1,9700,76,0
121_1,9781,77,0
121_1,9782,78,0
121_1,8735,79,0
121_1,8734,80,0
121_1,8733,81,0
121_1,8732,82,0
121_1,8731,83,1
505_1,1535,0,1
505_1,1537,1,0
505_1,1604,2,0
505_1,1606,3,0
505_1,1608,4,0
505_1,1610,5,0
505_1,1612,6,0
505_1,1614,7,0
505_1,1616,8,0
